;UT;x;y;duration;acceleration;rotation;magneticField
135;sensor_c30zVB50S02kI-ECEJaADq;688.0;1938.0;51000.0;7.917982872212825;0.015059933003075902;47.372452932849065
136;sensor_c30zVB50S02kI-ECEJaADq;846.0;1021.0;60000.0;7.89884650900604;0.004460780010127612;48.19564498720294
137;sensor_c30zVB50S02kI-ECEJaADq;696.0;1964.0;50000.0;7.889371316857812;0.011782832511556068;47.852665314875665
138;sensor_c30zVB50S02kI-ECEJaADq;874.0;1036.0;39000.0;7.887371241963136;0.001307002574324179;47.479624346344615
139;sensor_c30zVB50S02kI-ECEJaADq;808.0;1221.0;56000.0;7.900706847895367;0.003938810406201093;47.11876417150612
140;sensor_c30zVB50S02kI-ECEJaADq;715.0;2001.0;30000.0;7.91797083977582;0.0016815644480003315;48.383536851004436
141;sensor_c30zVB50S02kI-ECEJaADq;872.0;1014.0;16000.0;7.893106472994974;0.0023719542295442203;48.25512037935715
142;sensor_c30zVB50S02kI-ECEJaADq;697.0;1978.0;61000.0;7.925754000076441;0.0168324515771951;47.84593688485993
143;sensor_c30zVB50S02kI-ECEJaADq;779.0;1240.0;43000.0;7.895049679450599;0.003974176421835148;49.286350052321794
144;sensor_c30zVB50S02kI-ECEJaADq;711.0;2001.0;53000.0;7.918304969099038;0.01789353094563854;48.98387171414179
145;sensor_c30zVB50S02kI-ECEJaADq;722.0;1781.0;59000.0;7.899134651816819;0.011806559344534506;47.149140916020414
146;sensor_c30zVB50S02kI-ECEJaADq;717.0;1416.0;60000.0;7.9161436050751774;0.0025058236000276976;47.669189670897495
147;sensor_c30zVB50S02kI-ECEJaADq;702.0;1806.0;54000.0;7.889247244455419;0.0069063063346419635;48.191953831137624
148;sensor_c30zVB50S02kI-ECEJaADq;748.0;1936.0;38000.0;7.851107232053108;0.016953934573584857;46.67779090860561
149;sensor_c30zVB50S02kI-ECEJaADq;802.0;1148.0;34000.0;7.9103777042936265;0.001865648461636341;47.767458721131526
150;sensor_c30zVB50S02kI-ECEJaADq;684.0;1992.0;51000.0;7.856926308050446;0.018976402001928797;47.043154138912755
151;sensor_c30zVB50S02kI-ECEJaADq;818.0;1220.0;52000.0;7.87396527312467;0.001986721372467112;48.52938301302624
152;sensor_c30zVB50S02kI-ECEJaADq;639.0;2018.0;76000.0;7.856824517773061;0.011647467341137223;47.07172470438065
153;sensor_c30zVB50S02kI-ECEJaADq;771.0;1119.0;37000.0;7.893151795421443;0.002271508012525387;46.81773175024083
154;sensor_c30zVB50S02kI-ECEJaADq;820.0;1213.0;48000.0;7.895015043259301;0.0018404783490742393;46.7290139591293
155;sensor_c30zVB50S02kI-ECEJaADq;642.0;2010.0;51000.0;7.952870397504706;0.019023044904212253;47.425081140731855
156;sensor_c30zVB50S02kI-ECEJaADq;850.0;961.0;43000.0;7.877666448329024;0.0021352365912059544;48.27011458591132
157;sensor_c30zVB50S02kI-ECEJaADq;639.0;1984.0;689000.0;7.8759276839848225;0.004073428395047152;47.060847370824135
158;sensor_c30zVB50S02kI-ECEJaADq;715.0;2021.0;68000.0;7.8624449510523755;0.0032877402612225266;46.2739003783937
159;sensor_c30zVB50S02kI-ECEJaADq;847.0;1016.0;44000.0;7.8873422048077595;0.0052978014637395454;45.63136001433116
160;sensor_c30zVB50S02kI-ECEJaADq;672.0;1931.0;54000.0;7.910523738554644;0.018037779902763843;47.106228496930214
161;sensor_c30zVB50S02kI-ECEJaADq;783.0;1212.0;69000.0;7.883462933243567;0.0008570929629971937;46.21931668009599
162;sensor_c30zVB50S02kI-ECEJaADq;625.0;2009.0;53000.0;7.966277953794593;0.01231533399961452;45.160557320520304
163;sensor_c30zVB50S02kI-ECEJaADq;815.0;1246.0;47000.0;7.872116067092344;0.005091284707781858;46.338700880770276
164;sensor_c30zVB50S02kI-ECEJaADq;588.0;1983.0;46000.0;7.864434232981754;0.01124222437194658;44.80688157540657
165;sensor_c30zVB50S02kI-ECEJaADq;854.0;1251.0;37000.0;7.925707188123495;0.004050463129134195;45.65694689459918
166;sensor_c30zVB50S02kI-ECEJaADq;696.0;1962.0;51000.0;7.937455816709725;0.015145055459606165;45.65694689459918
167;sensor_c30zVB50S02kI-ECEJaADq;857.0;1010.0;42000.0;7.929596864243013;0.0012169129436846156;45.63031221774348
168;sensor_c30zVB50S02kI-ECEJaADq;666.0;1938.0;61000.0;7.845098914972283;0.0048664537313950346;45.250107754706
169;sensor_c30zVB50S02kI-ECEJaADq;833.0;1222.0;37000.0;7.895245658860024;0.003371785537418097;45.1091410922027
170;sensor_c30zVB50S02kI-ECEJaADq;594.0;1979.0;57000.0;7.845143405380717;0.007731954662347721;48.441865162816555
171;sensor_c30zVB50S02kI-ECEJaADq;889.0;1004.0;51000.0;7.875933616128827;0.005173077418171054;45.723442641384736
172;sensor_c30zVB50S02kI-ECEJaADq;680.0;1955.0;44000.0;7.975896980903486;0.011411057622039682;46.313473655838045
173;sensor_c30zVB50S02kI-ECEJaADq;842.0;1023.0;41000.0;7.919868653728797;0.0016970948368307546;47.416533206032156
174;sensor_c30zVB50S02kI-ECEJaADq;636.0;1929.0;55000.0;7.914216864469616;0.01526468946747388;45.659457035290075
175;sensor_c30zVB50S02kI-ECEJaADq;817.0;1035.0;18000.0;7.906401084309317;0.0016970948368307546;46.68580192695098
176;sensor_c30zVB50S02kI-ECEJaADq;653.0;2011.0;45000.0;7.9028190098605435;0.010584041508676863;46.78326778750604
177;sensor_c30zVB50S02kI-ECEJaADq;819.0;1002.0;39000.0;7.91235283429729;0.0019998835515595095;46.68928460444645
178;sensor_c30zVB50S02kI-ECEJaADq;695.0;1955.0;85000.0;7.833699052651945;0.004004137526227594;47.093203395766146
179;sensor_c30zVB50S02kI-ECEJaADq;795.0;1044.0;53000.0;7.870132451691907;0.002677905110142926;46.09212925436683
180;sensor_c30zVB50S02kI-ECEJaADq;619.0;1958.0;49000.0;7.866309915462933;0.004027366945762638;45.47695290959202
181;sensor_c30zVB50S02kI-ECEJaADq;813.0;1051.0;53000.0;7.8624391835344944;0.0038978923280825117;45.60245547530309
182;sensor_c30zVB50S02kI-ECEJaADq;648.0;1961.0;67000.0;7.883703647799932;0.017363205199441203;46.19920016523564
183;sensor_c30zVB50S02kI-ECEJaADq;726.0;1040.0;53000.0;7.895010576105042;0.0008570929344767487;47.287592932105355
184;sensor_c30zVB50S02kI-ECEJaADq;586.0;1934.0;61000.0;7.843242320342336;0.01026639133758672;45.69621586099882
185;sensor_c30zVB50S02kI-ECEJaADq;727.0;978.0;32000.0;7.895131773368338;0.0017776337177276779;45.36756525441662
186;sensor_c30zVB50S02kI-ECEJaADq;742.0;1189.0;46000.0;7.923858557906781;0.0017776336914752736;46.25957125928104
187;sensor_c30zVB50S02kI-ECEJaADq;620.0;2039.0;47000.0;7.9144281690165155;0.009915101746980017;45.68156514800309
188;sensor_c30zVB50S02kI-ECEJaADq;669.0;1838.0;100000.0;7.831841094539831;0.003402767412305617;46.688094879463115
189;sensor_c30zVB50S02kI-ECEJaADq;715.0;1976.0;55000.0;7.904863281430893;0.01877330777006793;47.060847370824135
190;sensor_c30zVB50S02kI-ECEJaADq;777.0;1001.0;50000.0;7.950483548056489;0.004592793747421633;45.48410307802606
191;sensor_c30zVB50S02kI-ECEJaADq;665.0;2008.0;53000.0;7.84522543781574;0.021039066417405723;45.73606604960411
192;sensor_c30zVB50S02kI-ECEJaADq;789.0;1018.0;38000.0;7.893120284458323;0.00062031834895172;44.87524802470465
193;sensor_c30zVB50S02kI-ECEJaADq;764.0;1264.0;47000.0;7.895002975818008;0.0030950054857454413;46.5645464370561
194;sensor_c30zVB50S02kI-ECEJaADq;766.0;1247.0;44000.0;7.89882603848299;0.0020187438937005983;46.519486041335504
195;sensor_c30zVB50S02kI-ECEJaADq;700.0;1979.0;59000.0;7.943163410018015;0.027506255431020272;44.5607349882719
196;sensor_c30zVB50S02kI-ECEJaADq;905.0;1035.0;54000.0;7.910332480563389;0.0032133048134755995;46.68928460444645
197;sensor_c30zVB50S02kI-ECEJaADq;896.0;1233.0;23000.0;7.929310232430976;0.0019719938577008253;47.61248434846164
198;sensor_c30zVB50S02kI-ECEJaADq;751.0;1986.0;52000.0;7.954682929883988;0.02639342249757681;46.632369567661904
199;sensor_c30zVB50S02kI-ECEJaADq;874.0;1163.0;52000.0;7.881513231326017;0.0032422053389749407;45.82729383530627
200;sensor_c30zVB50S02kI-ECEJaADq;718.0;2107.0;24000.0;7.950604360394314;0.0030341266319309753;46.135600945568605
201;sensor_c30zVB50S02kI-ECEJaADq;759.0;1998.0;60000.0;7.875730409793964;0.01582815790293263;45.26373308013828
202;sensor_c30zVB50S02kI-ECEJaADq;846.0;1185.0;52000.0;7.898841869572098;0.004412155983841815;46.58549298797325
203;sensor_c30zVB50S02kI-ECEJaADq;723.0;2040.0;49000.0;7.976286282913964;0.026404022101731168;45.517477785956025
204;sensor_c30zVB50S02kI-ECEJaADq;908.0;1034.0;49000.0;7.925696669986557;0.005896238408294824;46.66389840941014
205;sensor_c30zVB50S02kI-ECEJaADq;709.0;2010.0;67000.0;7.854928417894485;0.014852156658501134;46.34730726401481
206;sensor_c30zVB50S02kI-ECEJaADq;885.0;1056.0;44000.0;7.879604461974441;0.0032422053389749407;46.084391465712116
207;sensor_c30zVB50S02kI-ECEJaADq;714.0;2034.0;55000.0;7.960736655577199;0.02081745480264258;46.053643456435715
208;sensor_c30zVB50S02kI-ECEJaADq;841.0;1235.0;52000.0;7.9160499832239415;0.0041055060184150925;45.4895442141653
209;sensor_c30zVB50S02kI-ECEJaADq;728.0;2018.0;52000.0;7.860855702337125;0.015382825839951719;47.30971301236671
210;sensor_c30zVB50S02kI-ECEJaADq;797.0;1755.0;92000.0;7.89305151718088;0.008744335199376955;46.092196910051975
211;sensor_c30zVB50S02kI-ECEJaADq;836.0;1430.0;42000.0;7.9238798883653;0.005686849241329058;48.27230941139552
212;sensor_c30zVB50S02kI-ECEJaADq;746.0;1973.0;44000.0;7.964405327069079;0.016137491651504268;46.95230999960226
213;sensor_c30zVB50S02kI-ECEJaADq;753.0;1391.0;78000.0;7.874060035111921;0.003437712201028657;46.02625863976997
214;sensor_c30zVB50S02kI-ECEJaADq;755.0;1274.0;34000.0;7.86056178565057;0.0012476658086014994;46.19679827631461
215;sensor_c30zVB50S02kI-ECEJaADq;681.0;2022.0;28000.0;7.92017957016365;0.003871628487487771;45.336790472115474
