;UT;centerDistanceXf0;avgXSpeedf0;avgYSpeedf0;avgPressuref0;xMedianSpeedOfLast5Pointsf0;yMedianSpeedOfLast5Pointsf0;durationf0;avgAccelerationf0;avgRotationf0;avgMagneticFieldf0;centerDistanceXf1;avgXSpeedf1;avgYSpeedf1;avgPressuref1;xMedianSpeedOfLast5Pointsf1;yMedianSpeedOfLast5Pointsf1;durationf1;avgAccelerationf1;avgRotationf1;avgMagneticFieldf1
53;UT2;394.8681988571928;-0.08696236507464865;0.03199153177349549;0.15672269476785713;0.0008212520000000001;-0.016471168600000002;492000;7.737934052815618;0.09075413072480987;43.66343804348671;377.91512459314197;-0.09371738390526212;0.034474693480893194;0.159577683;-0.0078774704;-0.028407307599999997;432000;7.76371765986073;0.0848392051491916;43.660227759694465
54;UT2;413.2472657102525;-0.07105147149459136;0.031585467789125;0.16074679366985642;-0.0393961294;-0.00642494446;818000;7.76111612985868;0.08158489597576117;43.67483917861192;364.26026124189013;-0.07509439160320304;0.03335247115381725;0.16230937522727273;-0.0393961294;-0.00642494446;775000;7.776905738665168;0.07726018741266803;43.68138920168232
55;UT2;351.4236315820147;-0.06841148734542106;0.03920214954940413;0.1624440113483146;-0.023800542;0.009954882359999999;495000;7.763604945217438;0.08406248278672743;43.695371701331744;392.1897169863076;-0.07142095964250195;0.040895809009041176;0.16372549784375;-0.023800542;0.009954882359999999;474000;7.77761938083985;0.07929582424879955;43.70165048661111
56;UT2;372.24658276068243;-0.04652251032707777;0.03302427829861667;0.17767723587912085;-0.04301362108;0.0047598516266;765000;7.737373566879518;0.07761830939237628;42.461600268848315;347.48223617332224;-0.048126460496885064;0.03416757582416093;0.1782976940340909;-0.04301362108;0.0047598516266;718000;7.75005951179528;0.07502088157308677;42.46811660481404
57;UT2;392.2514110266144;-0.050741751624511035;0.03436939960214691;0.1769733645897436;-0.01370536474;0.006623682989999999;875000;7.7224579359783645;0.06840450878950048;42.4989114441983;341.9699338096916;-0.052084268316466356;0.03527965355123281;0.1771723538684211;-0.01370536474;0.006623682989999999;842000;7.737666795884561;0.06571565551885716;42.506238640178886
58;UT2;342.01857547741116;-0.05410067207852356;0.03204072016277969;0.18000123232087228;0.001973350651;-0.007250989522;61000;7.710298950245467;0.05933152320512858;42.460053613579504;380.87279081723545;-0.05566660532554515;0.032969411247286175;0.18078181072115385;0.0008528876510000002;-0.013955205451599997;15000;7.731449928307611;0.056317790145011745;42.46045701039185
59;UT2;349.4364943073062;-0.05360105947981694;0.03002559298658315;0.1812274796278027;-0.005573191999999999;-0.009088172799999999;79000;7.714662532095468;0.0586086129683553;42.46164595070768;365.59937985118955;-0.05534239132166018;0.03100196131054757;0.18197168878240738;-0.06300551600000001;-0.006369033800000002;6000;7.732944186516091;0.05454803077564275;42.455268703250304
60;UT2;332.24320891777705;-0.07294863855301613;0.053362636257096766;0.18879553142857142;-0.02480441306;0.00721455578;519000;7.718830165048716;0.09260162359316743;42.17247153418537;400.0899045443541;-0.07665859871961017;0.056074258136271184;0.19379086316666666;-0.03993381906;0.01985715518;472000;7.742768026333581;0.08945533345555469;42.1921649452041
61;UT2;354.30112023274785;-0.0799080808142185;0.04621801356595797;0.18921569814166664;-0.09191360434;0.0026845441999999984;477000;7.743827891168871;0.08601774785442806;42.101052374827574;355.9395768096428;-0.0826878552266261;0.04782470779520869;0.192089261525862;-0.09191360434;0.0026845441999999984;450000;7.756497805146668;0.0825505918556238;42.10862227117869
62;UT2;374.27553144832433;-0.06668783478652872;0.06455525662524711;0.18606163596000003;-0.06553910660000001;-0.030824445329999995;445000;7.763294519790103;0.08803641966337943;42.029130366071314;392.86896010656017;-0.06866109459778698;0.06646457062066864;0.1880276931352941;-0.06553910660000001;-0.030824445329999995;421000;7.769303103076375;0.08310517073494814;42.035313684648756
