;UT;precision;avgXSpeed;avgYSpeed;avgPressure;xMedianSpeedOfLast5Points;yMedianSpeedOfLast5Points;duration;avgAcceleration;avgRotation;avgMagneticField
90;UT5;114.9811225;1.2042726741547283;0.24192514348000002;0.243333347;0.26019815879999997;-0.053133237706;643000;7.771588484939743;0.30728550533107885;38.1545048475369
91;UT5;102.57440243902435;1.216985194649125;0.19366991203785;0.2493543907317073;-0.0076326503;-7.395705799999994e-06;678000;7.784401225516591;0.29146160384974995;38.21850284394902
92;UT5;12.391583333333358;1.2807570744781145;0.055118994654685706;0.19858389555555556;0.0569701554;0.0321277208;585000;7.700929679361691;0.11119419223280667;51.98145043181004
93;UT5;14.766246875;1.4947148699260322;0.08361100418741936;0.19534315;0.05001607480000001;0.0607471624;521000;7.744796082021443;0.11405335681609477;51.86984437618851
94;UT5;33.317049090909066;0.91021781596535;-0.048085770966407405;0.1864527751818182;-0.0399739328;0.04169380194;884000;7.7148389916816615;0.13860215813624147;51.7972654580017
95;UT5;17.135714285714275;1.2334195443519222;-0.010633409119382927;0.18160598733333333;0.0185040248;0.0256239712;685000;7.704936804844803;0.1336302103142066;51.96212894781853
96;UT6;55.81772111111109;0.5502564674156359;0.04342274268798876;0.1622222275888889;-0.0112749150022;-2.78663816e-05;492000;7.76238882531279;0.09791874265133718;36.116954812948016
97;UT6;34.68580297029701;0.50914338080101;0.028064880249699997;0.1543777968118812;-0.0265580554972;-0.0152750554432;692000;7.752999413271329;0.08667331573913716;36.150851627958225
98;UT6;34.64752328767123;0.7294493997918653;0.03171444510155555;0.1629331242739726;0.0213281889;-0.0033969399834000006;210000;7.75517440251894;0.08551298682839456;35.73832390648025
99;UT6;18.809297530864228;0.6376196500702249;0.0256773077283375;0.18465263950617286;-0.01497727926;0.0013979783999999989;332000;7.774640245186295;0.09569648901087666;35.6606519921133
100;UT6;34.84916666666668;0.6552742417124553;0.03481175991528378;0.24407844249333333;-0.0189435659246;0.005786369592;214000;7.784871350045437;0.20636851484287214;47.448492712129905
101;UT6;22.665730769230738;0.6343428307768051;0.03764915282362338;0.26983410192307694;0.019888344999999998;-0.013336729038000001;319000;7.794520808676802;0.21666059965582968;47.457479948861476
102;UT6;22.595069736842095;0.6594586827272999;0.010892320646159996;0.27471621618421055;0.11742442216;-0.07970809831600001;284000;7.792589457589182;0.16987050446982047;47.25838999884519
103;UT6;27.009246376811557;0.729632556266947;0.015366969608338235;0.274111978405797;0.03086468664;0.0159201505752;173000;7.813976784973558;0.16713795131707399;47.41118037404165
104;UT6;77.53816966292133;0.5713639221033779;0.07114243528369318;0.13800397308988763;-1.8512795799999996e-05;0.005470367352;454000;7.705707401741239;0.10236665944625005;44.28144050730791
105;UT6;85.83697763157893;0.6783324741601934;0.09401632925648;0.12218782736842104;-0.0031862049484;-3.28715972e-05;245000;7.786356596624475;0.08539680955016792;44.652900901848
106;UT6;85.99171309523808;0.6130709308527867;0.0738579112613253;0.12105509672619041;5.4890533859999994e-05;-3.2906001999999964e-06;406000;7.781748216001588;0.06532028450228022;44.514697347372774
107;UT6;91.41935238095238;0.6241096395027759;0.08061159277464097;0.11577965232142853;-2.37150186e-05;-1.64426546e-05;406000;7.764207692735989;0.07678239846247144;44.293525582286115
108;UT6;28.512657575757576;0.8094855194645384;0.04125170204615384;0.1849079160151515;0.008995739579999999;0.013525908219999999;81000;7.757399067843612;0.10648887833691488;43.75525515981542
109;UT6;62.438633333333335;0.7905735148183707;0.07399205946838235;0.1914748663768116;-0.028671426399999998;0.0174794826;118000;7.751583461549041;0.12808890548066776;43.66780648164762
110;UT6;53.97797435897435;0.654269912738165;0.07108354290542858;0.20361992576923074;-0.009479910400000001;-2.8425818400000177e-05;303000;7.751413140451584;0.11152173310840546;43.47281290003483
111;UT6;26.106301333333317;0.7125240373715055;0.06496467291106081;0.18478432606666667;-0.024122637000000002;0.022901708700000002;246000;7.746391287811698;0.08540117147343541;43.646268129781106
112;UT6;19.72591171171173;0.45504944629071903;0.0040482331060999995;0.20042397018018027;-0.0077423969098;4.66506348e-05;881000;7.797259685479816;0.174496829545583;40.287119127981725
113;UT6;25.114332876712336;0.7125334318470418;0.025007429792847223;0.18554930123287672;0.0617973012;0.005075062559199999;229000;7.8025185325002955;0.269920585840143;40.401715879039706
114;UT6;9.112515999999992;0.7133140938955138;-0.01394633906328378;0.1967581864;-0.014853239240119998;0.0042747762138;238000;7.796808897752653;0.2713317197203374;40.24831674696365
115;UT6;30.703116129032242;0.8240529085221001;0.02623230922737705;0.17830488045161294;0.1281528366;-0.0557909796;35000;7.7954129979433535;0.3385477144738104;40.50757815538939
116;UT6;10.449409999999997;0.6674247846043191;0.001081091184873416;0.180637267125;0.15849211400000002;0.013486328760000003;299000;7.808434566541422;0.1536947994442422;49.537258066367286
117;UT6;11.554593939393916;0.7682388205477969;-0.0008987763477523064;0.18033274936363639;-0.0051250029538;3.511877464e-05;95000;7.793409335673292;0.16344422626654379;49.652545918792164
118;UT6;17.17670769230769;0.6901158798802346;0.009407723674233768;0.1894922187179487;-0.015084221426000003;-0.025164529930000002;286000;7.792873090808653;0.1791449948829206;49.72812076183692
119;UT6;21.214435064935063;0.6735374415849525;0.0069006519399999995;0.19989815709090908;-0.018657042648;-1.5223214199999998e-05;279000;7.7858239576302966;0.13458570811607873;49.4859932790107
120;UT4;23.919137499999977;0.5959002216860673;0.01788426278801149;0.23734404164772727;0.0373781968;-0.0031323932452;455000;7.64900407879702;0.16291706295705774;41.55906660430629
121;UT4;17.760319117647082;0.7649805353184627;0.013572327188940298;0.2551326541176472;-0.08096905680000001;0.0030591274680000003;115000;7.669516087929634;0.13644125363827608;41.67991578069814
122;UT4;6.922554545454593;0.8365107131941262;0.009457317869830768;0.2556149881060606;0.0024849666400000013;1.7026266000000004e-06;85000;7.6652061885938965;0.16241791278477344;41.60869249246222
123;UT4;28.52783148148146;0.9704186925951208;0.035605893637301884;0.25105302796296297;-0.054306006000000004;0.0038403430709999997;873000;7.682434051112581;0.22431439968081973;41.309378668963454
124;UT4;29.821052083333353;1.0307932041348724;0.048049844972127644;0.13504902433333332;-0.007929557381199999;0.003071852766;785000;7.746275661147437;0.10221623396783981;33.38651804866439
125;UT4;48.67810185185181;0.9476558047563206;0.10748456724540001;0.1324618791481481;0.02039146796;-0.01200877754;901000;7.752080572104264;0.10071158591460724;33.72837615064173
126;UT4;12.132694871794923;1.373493184194895;0.018252877026745794;0.11563600484615386;-0.0054470135188;3.89522106e-05;624000;7.760372297379981;0.12325241569317658;33.321748286464896
127;UT4;22.351200000000006;1.3662271692092631;0.028399139536578952;0.11684264166666672;-0.015288359000000001;0.008492518193199999;648000;7.76721460458453;0.12776035054982016;33.39803102868711
128;UT4;36.94532444444448;1.0879436320768567;0.052541830723693186;0.13185185873333333;-0.002692037544;4.8833063000000004e-05;711000;7.640976868290709;0.14569111154405492;58.206392198476564
129;UT4;15.886666666666708;1.0912982681165788;-0.012138510602042551;0.1551470625833333;-0.022827398401;0.0032208000586;788000;7.688051932285693;0.19244290408793355;58.34670975763054
130;UT4;13.383786567164146;0.7296748621142225;-0.02018410780437879;0.16166228347761194;0.010957069520000001;1.1848686599999999e-05;99000;7.655468704323066;0.1268675407238198;58.67374785909338
131;UT4;6.331651724137953;0.8329069155078475;-0.00037393397817543747;0.15483435344827587;0.006184154999999999;0.012037412794000002;951000;7.613163805964307;0.14986082604086856;58.490250006652744
132;UT4;228.53195495495495;0.4384425669758564;0.2270659451071182;0.17965025046846841;0.0014726050000000005;-0.0218210422;837000;7.5342719851643505;0.2515737315287156;41.75634282944965
133;UT4;226.29153298969072;0.5219495252457291;0.2914686354228125;0.23978169964948454;0.0009284203999999991;0.0021786728;611000;7.5842195073722944;0.12526725632427713;42.068085306458165
134;UT4;199.31058620689652;0.5628677783423303;0.2573376293828837;0.20509354724137926;-0.00688186088;-0.005164591983;447000;7.573072469926151;0.07056051162506531;41.98547196139004
135;UT4;229.26120952380955;0.5991105924723614;0.2666654815361446;0.19126985541666666;-0.037088808017;0.001738628294;400000;7.581617758671198;0.0829017559079128;41.881887566215816
136;UT4;14.295839130434798;1.1790198512725045;0.052591628485822224;0.26470589554347823;0.039349618270999996;5.488695800000002e-06;751000;7.601140162688707;0.143523639337791;53.15743324270382
137;UT4;22.782897916666645;1.0475240163501618;0.04959852296161702;0.30220589291666666;-0.011637784305999998;-0.0188648656;771000;7.644233277160816;0.15254810145022138;53.534431922276234
138;UT4;42.65792954545456;1.1679015094166023;0.05708167342190699;0.29545455750000005;0.005075599722;7.867117999999997e-06;712000;7.648887868706245;0.1367782973374677;53.49310330057731
139;UT4;33.474645614035076;0.8900911989651915;0.03177906638982143;0.30065360315789474;0.0178518584;3.2000294e-05;924000;7.5700224590489205;0.09703683467022246;53.22507842144578
140;UT4;17.37234482758621;0.8906916265038682;0.029695901931421048;0.18248818086206897;0.004304168000000002;0.0058554062272;944000;7.680201619303491;0.09734653349690159;45.97853069624084
141;UT4;27.370333999999968;0.9947444728399183;0.028278090161618363;0.189490211;-0.0031779215564;0.038488171615;804000;7.632821479032184;0.14196344649447093;46.58706386802163
142;UT4;25.038560317460313;0.831070495227416;0.03335944045554838;0.18244632653968249;-0.0161101935882;0.016163708648800002;45000;7.638683704382625;0.12965435335858533;46.43367895189128
143;UT4;4.489219607843133;1.00473906122605;0.008644960185240002;0.17631681009803918;0.0037825651999999987;0.016252772539999998;849000;7.629247564918199;0.15694566879181593;46.43047481717589
